,season,school_url,school_name,games_played,win_pct,ncaa_tournament,pace,eff_fg_pct,srs_off,srs_def,sos,team_ppg,opp_ppg,off_rating,def_rating,rank
3111,2019,https://www.sports-reference.com//cbb/schools/tulsa/2019.html,Tulsa,32,0.563,0,69.9,0.512,2.48,2.16,3.86,71.8,71.0,105.70,98.39,
3112,2019,https://www.sports-reference.com//cbb/schools/ucla/2019.html,UCLA,33,0.515,0,73.7,0.52,9.53,-2.36,6.78,78.2,77.8,109.80,99.12,
3113,2019,https://www.sports-reference.com//cbb/schools/utah-state/2019.html,Utah State,35,0.8,1,70.0,0.538,6.8,5.17,0.89,78.7,67.1,111.31,93.92,25
3114,2019,https://www.sports-reference.com//cbb/schools/utah-valley/2019.html,Utah Valley,35,0.714,0,70.4,0.555,2.89,0.11,-2.3,77.1,70.7,107.10,102.23,
3115,2019,https://www.sports-reference.com//cbb/schools/utah/2019.html,Utah,31,0.548,0,67.9,0.55,6.54,-0.41,5.1,75.6,74.5,114.61,105.86,
3116,2019,https://www.sports-reference.com//cbb/schools/valparaiso/2019.html,Valparaiso,33,0.455,0,66.4,0.502,-6.43,3.05,-1.0,66.8,66.3,97.67,102.08,
3117,2019,https://www.sports-reference.com//cbb/schools/vanderbilt/2019.html,Vanderbilt,32,0.281,0,68.9,0.486,0.03,3.53,7.79,68.1,72.3,103.20,98.60,
3118,2019,https://www.sports-reference.com//cbb/schools/vermont/2019.html,Vermont,34,0.794,1,66.5,0.53,-0.37,5.25,-4.18,73.8,63.0,107.78,99.27,
3119,2019,https://www.sports-reference.com//cbb/schools/villanova/2019.html,Villanova,36,0.722,1,65.0,0.532,5.02,9.31,7.97,73.7,67.4,117.31,96.22,23
3120,2019,https://www.sports-reference.com//cbb/schools/virginia-commonwealth/2019.html,Virginia Commonwealth,33,0.758,1,69.0,0.501,1.16,10.8,2.87,71.0,61.9,104.02,86.24,
3121,2019,https://www.sports-reference.com//cbb/schools/virginia-military-institute/2019.html,VMI,32,0.344,0,73.5,0.509,1.19,-11.69,0.09,76.0,81.8,100.17,113.29,
3122,2019,https://www.sports-reference.com//cbb/schools/virginia-tech/2019.html,Virginia Tech,35,0.743,1,64.4,0.556,6.5,12.79,7.79,73.5,62.1,119.72,90.46,16
3123,2019,https://www.sports-reference.com//cbb/schools/virginia/2019.html,Virginia,38,0.921,1,60.8,0.552,5.08,20.38,10.15,71.4,56.1,124.73,85.12,2
3124,2019,https://www.sports-reference.com//cbb/schools/wagner/2019.html,Wagner,30,0.433,0,66.4,0.456,-13.4,0.41,-7.63,65.8,68.1,90.02,108.12,
3125,2019,https://www.sports-reference.com//cbb/schools/wake-forest/2019.html,Wake Forest,31,0.355,0,68.8,0.448,0.76,0.45,8.47,68.4,75.6,104.62,102.37,
3126,2019,https://www.sports-reference.com//cbb/schools/washington-state/2019.html,Washington State,32,0.344,0,71.6,0.528,4.11,-5.78,2.2,74.8,78.7,106.11,108.23,
3127,2019,https://www.sports-reference.com//cbb/schools/washington/2019.html,Washington,36,0.75,1,67.4,0.521,1.22,10.79,7.01,69.8,64.8,108.01,90.31,
3128,2019,https://www.sports-reference.com//cbb/schools/weber-state/2019.html,Weber State,33,0.545,0,73.4,0.54,1.08,-5.46,-6.12,79.3,74.4,99.72,105.93,
3129,2019,https://www.sports-reference.com//cbb/schools/west-virginia/2019.html,West Virginia,36,0.417,0,71.7,0.475,7.97,-1.03,10.57,73.8,77.4,110.07,99.40,
3130,2019,https://www.sports-reference.com//cbb/schools/western-carolina/2019.html,Western Carolina,32,0.219,0,71.3,0.539,-1.54,-7.73,0.34,72.0,80.1,98.40,110.34,
3131,2019,https://www.sports-reference.com//cbb/schools/western-illinois/2019.html,Western Illinois,31,0.323,0,69.5,0.505,-6.99,-3.06,-5.18,70.9,73.3,94.47,108.07,
3132,2019,https://www.sports-reference.com//cbb/schools/western-kentucky/2019.html,Western Kentucky,34,0.588,0,69.0,0.499,0.98,2.16,0.96,71.4,69.3,103.93,98.50,
3133,2019,https://www.sports-reference.com//cbb/schools/western-michigan/2019.html,Western Michigan,32,0.25,0,70.2,0.487,-2.16,-4.1,1.48,70.2,76.2,97.73,105.94,
3134,2019,https://www.sports-reference.com//cbb/schools/wichita-state/2019.html,Wichita State,37,0.595,0,69.3,0.469,1.99,5.73,5.91,70.5,68.7,106.25,94.43,
3135,2019,https://www.sports-reference.com//cbb/schools/william-mary/2019.html,William & Mary,31,0.452,0,69.2,0.546,0.32,-5.1,-2.08,74.9,76.9,101.52,107.97,
3136,2019,https://www.sports-reference.com//cbb/schools/winthrop/2019.html,Winthrop,30,0.6,0,75.1,0.554,6.13,-9.02,-3.74,83.3,78.6,105.10,108.08,
3137,2019,https://www.sports-reference.com//cbb/schools/wisconsin/2019.html,Wisconsin,34,0.676,1,64.8,0.511,2.77,15.13,11.01,68.6,61.7,112.42,85.73,21
3138,2019,https://www.sports-reference.com//cbb/schools/wofford/2019.html,Wofford,35,0.857,1,68.5,0.58,7.67,6.26,0.8,82.3,65.6,118.28,97.04,19
3139,2019,https://www.sports-reference.com//cbb/schools/wright-state/2019.html,Wright State,35,0.6,0,67.4,0.506,-1.01,4.3,-0.89,73.2,67.6,106.16,100.77,
3140,2019,https://www.sports-reference.com//cbb/schools/wyoming/2019.html,Wyoming,32,0.25,0,70.2,0.492,-6.52,-3.23,0.19,65.8,75.3,93.40,106.30,
3141,2019,https://www.sports-reference.com//cbb/schools/xavier/2019.html,Xavier,35,0.543,0,66.5,0.528,3.46,6.15,8.06,72.2,70.6,112.30,98.11,
3142,2019,https://www.sports-reference.com//cbb/schools/yale/2019.html,Yale,30,0.733,1,72.9,0.556,7.97,-2.44,-1.24,80.9,73.4,109.75,101.76,
3143,2019,https://www.sports-reference.com//cbb/schools/youngstown-state/2019.html,Youngstown State,32,0.375,0,70.6,0.501,-0.53,-7.26,-2.05,75.5,78.9,101.77,111.79,
3144,2020,https://www.sports-reference.com//cbb/schools/abilene-christian/2020.html,Abilene Christian,31,0.645,0,71.1,0.507,-2.98,0.12,-6.87,75.9,65.3,96.70,98.88,
3145,2020,https://www.sports-reference.com//cbb/schools/air-force/2020.html,Air Force,32,0.375,0,68.9,0.534,3.94,-4.31,3.02,73.1,74.6,108.06,107.26,
3146,2020,https://www.sports-reference.com//cbb/schools/akron/2020.html,Akron,31,0.774,0,70.6,0.521,4.76,2.39,-0.4,75.7,66.5,107.03,95.14,
3147,2020,https://www.sports-reference.com//cbb/schools/alabama-am/2020.html,Alabama A&M,30,0.267,0,69.6,0.424,-12.64,-6.24,-8.85,61.5,71.5,84.39,108.36,
3148,2020,https://www.sports-reference.com//cbb/schools/alabama-birmingham/2020.html,Alabama-Birmingham,32,0.594,0,67.2,0.503,-4.51,3.57,-1.64,67.3,65.3,99.65,99.50,
3149,2020,https://www.sports-reference.com//cbb/schools/alabama-state/2020.html,Alabama State,32,0.25,0,70.8,0.446,-11.82,-4.33,-6.53,61.4,71.0,84.59,105.67,
3150,2020,https://www.sports-reference.com//cbb/schools/alabama/2020.html,Alabama,31,0.516,0,76.1,0.522,15.06,-3.95,8.12,82.0,79.0,111.14,94.58,
3151,2020,https://www.sports-reference.com//cbb/schools/albany-ny/2020.html,Albany (NY),32,0.438,0,69.7,0.482,-6.65,-2.14,-5.91,66.5,68.4,92.78,104.09,
3152,2020,https://www.sports-reference.com//cbb/schools/alcorn-state/2020.html,Alcorn State,30,0.5,0,72.6,0.5,-4.16,-10.48,-9.64,75.0,73.2,92.91,111.46,
3153,2020,https://www.sports-reference.com//cbb/schools/american/2020.html,American,30,0.533,0,69.0,0.516,-1.79,-2.57,-6.5,71.6,69.5,98.51,103.10,
3154,2020,https://www.sports-reference.com//cbb/schools/appalachian-state/2020.html,Appalachian State,33,0.545,0,68.6,0.489,-3.48,2.67,-0.01,68.4,67.3,98.75,98.34,
3155,2020,https://www.sports-reference.com//cbb/schools/arizona-state/2020.html,Arizona State,31,0.645,0,73.7,0.488,7.94,3.52,8.1,73.8,70.5,105.99,89.28,
3156,2020,https://www.sports-reference.com//cbb/schools/arizona/2020.html,Arizona,32,0.656,0,70.3,0.507,10.01,9.48,8.4,76.4,65.3,113.66,85.52,
3157,2020,https://www.sports-reference.com//cbb/schools/arkansas-little-rock/2020.html,Little Rock,31,0.677,0,70.2,0.527,2.17,0.1,-1.07,73.2,69.4,104.07,99.70,
3158,2020,https://www.sports-reference.com//cbb/schools/arkansas-pine-bluff/2020.html,Arkansas-Pine Bluff,30,0.133,0,67.6,0.435,-19.68,-1.97,-6.41,53.8,68.3,76.52,105.76,
3159,2020,https://www.sports-reference.com//cbb/schools/arkansas-state/2020.html,Arkansas State,32,0.5,0,68.5,0.49,-0.46,-2.46,-0.72,70.7,71.9,103.55,106.34,
3160,2020,https://www.sports-reference.com//cbb/schools/arkansas/2020.html,Arkansas,32,0.625,0,71.4,0.509,9.05,4.41,7.27,75.8,69.6,109.40,89.37,
3161,2020,https://www.sports-reference.com//cbb/schools/army/2020.html,Army,30,0.5,0,69.7,0.533,-3.05,-6.04,-6.68,70.9,72.0,95.61,107.03,
3162,2020,https://www.sports-reference.com//cbb/schools/auburn/2020.html,Auburn,31,0.806,0,70.4,0.5,10.38,4.65,7.39,78.0,70.4,112.56,90.38,20
3163,2020,https://www.sports-reference.com//cbb/schools/austin-peay/2020.html,Austin Peay,33,0.636,0,69.9,0.516,1.9,-2.88,-4.14,76.3,71.5,105.24,104.94,
3164,2020,https://www.sports-reference.com//cbb/schools/ball-state/2020.html,Ball State,31,0.581,0,69.4,0.508,-2.5,6.62,-1.65,69.5,62.5,99.39,91.61,
3165,2020,https://www.sports-reference.com//cbb/schools/baylor/2020.html,Baylor,30,0.867,0,66.6,0.494,6.68,13.45,9.13,71.1,60.1,113.16,82.92,5
3166,2020,https://www.sports-reference.com//cbb/schools/belmont/2020.html,Belmont,33,0.788,0,72.8,0.553,4.47,-0.17,-6.23,79.6,67.9,104.93,97.84,
3167,2020,https://www.sports-reference.com//cbb/schools/bethune-cookman/2020.html,Bethune-Cookman,30,0.533,0,75.0,0.474,-1.82,-8.34,-8.98,74.6,72.2,92.07,104.78,
3168,2020,https://www.sports-reference.com//cbb/schools/binghamton/2020.html,Binghamton,29,0.345,0,69.4,0.489,-3.98,-11.04,-4.62,69.4,76.6,95.32,115.55,
3169,2020,https://www.sports-reference.com//cbb/schools/boise-state/2020.html,Boise State,32,0.625,0,70.0,0.52,6.32,2.26,4.39,75.9,69.5,108.27,94.97,
3170,2020,https://www.sports-reference.com//cbb/schools/boston-college/2020.html,Boston College,32,0.406,0,69.6,0.465,-1.02,2.85,7.86,64.6,70.6,99.13,95.48,
3171,2020,https://www.sports-reference.com//cbb/schools/boston-university/2020.html,Boston University,34,0.618,0,66.8,0.516,-2.44,0.57,-5.3,70.9,66.7,101.42,102.56,
3172,2020,https://www.sports-reference.com//cbb/schools/bowling-green-state/2020.html,Bowling Green State,31,0.677,0,71.6,0.479,3.23,-2.76,0.2,74.5,72.9,103.12,101.01,
3173,2020,https://www.sports-reference.com//cbb/schools/bradley/2020.html,Bradley,34,0.676,0,67.3,0.499,2.11,3.21,0.33,71.7,65.9,106.56,97.36,
3174,2020,https://www.sports-reference.com//cbb/schools/brigham-young/2020.html,Brigham Young,32,0.75,0,69.7,0.588,11.83,5.1,6.45,79.6,68.4,117.05,91.35,
3175,2020,https://www.sports-reference.com//cbb/schools/brown/2020.html,Brown,27,0.556,0,70.2,0.455,-4.29,-0.16,-1.72,67.0,68.7,93.87,99.31,
3176,2020,https://www.sports-reference.com//cbb/schools/bryant/2020.html,Bryant,32,0.469,0,70.7,0.485,-2.89,-3.81,-6.67,71.0,69.5,94.58,102.39,
3177,2020,https://www.sports-reference.com//cbb/schools/bucknell/2020.html,Bucknell,34,0.412,0,69.9,0.493,-4.81,-2.92,-4.32,67.6,71.0,93.87,103.27,
3178,2020,https://www.sports-reference.com//cbb/schools/buffalo/2020.html,Buffalo,32,0.625,0,74.7,0.494,7.38,-5.59,0.06,78.6,75.8,103.07,99.32,
3179,2020,https://www.sports-reference.com//cbb/schools/butler/2020.html,Butler,31,0.71,0,64.6,0.523,2.85,12.71,9.14,68.5,62.1,112.94,88.71,23
3180,2020,https://www.sports-reference.com//cbb/schools/cal-poly/2020.html,Cal Poly,30,0.233,0,68.8,0.481,-3.9,-6.09,-0.42,67.6,74.9,92.96,106.08,
3181,2020,https://www.sports-reference.com//cbb/schools/cal-state-bakersfield/2020.html,Cal State Bakersfield,31,0.387,0,66.0,0.478,-7.37,0.26,-3.26,68.0,67.6,94.54,103.34,
3182,2020,https://www.sports-reference.com//cbb/schools/cal-state-fullerton/2020.html,Cal State Fullerton,31,0.355,0,69.5,0.488,-3.1,-3.69,-1.38,68.6,71.4,93.86,101.79,
3183,2020,https://www.sports-reference.com//cbb/schools/cal-state-northridge/2020.html,Cal State Northridge,32,0.469,0,71.4,0.519,3.68,-10.05,-0.97,76.1,79.0,104.59,111.34,
3184,2020,https://www.sports-reference.com//cbb/schools/california-baptist/2020.html,California Baptist,31,0.677,0,70.5,0.524,2.74,-4.73,-6.66,79.5,70.0,104.25,105.49,
3185,2020,https://www.sports-reference.com//cbb/schools/california-davis/2020.html,UC-Davis,32,0.438,0,68.4,0.534,0.25,-4.95,-2.63,72.8,71.4,102.29,107.45,
3186,2020,https://www.sports-reference.com//cbb/schools/california-irvine/2020.html,UC-Irvine,32,0.656,0,69.1,0.526,0.39,3.34,-2.18,74.0,65.2,103.12,96.25,
3187,2020,https://www.sports-reference.com//cbb/schools/california-riverside/2020.html,UC-Riverside,32,0.531,0,64.4,0.51,-10.02,6.39,-4.18,64.3,60.6,94.60,98.09,
3188,2020,https://www.sports-reference.com//cbb/schools/california-santa-barbara/2020.html,UC-Santa Barbara,31,0.677,0,64.9,0.517,-2.32,1.75,-4.06,70.8,66.3,104.65,103.41,
3189,2020,https://www.sports-reference.com//cbb/schools/california/2020.html,University of California,32,0.438,0,65.7,0.469,-2.43,5.63,9.05,63.2,69.1,101.74,96.35,
3190,2020,https://www.sports-reference.com//cbb/schools/campbell/2020.html,Campbell,31,0.484,0,67.2,0.532,-8.32,-0.19,-8.1,68.7,66.6,94.47,104.79,
3191,2020,https://www.sports-reference.com//cbb/schools/canisius/2020.html,Canisius,32,0.375,0,70.3,0.485,-3.15,-4.45,-5.44,68.6,70.8,94.73,104.51,
3192,2020,https://www.sports-reference.com//cbb/schools/central-arkansas/2020.html,Central Arkansas,31,0.323,0,75.9,0.485,1.28,-12.54,-2.7,74.7,82.4,94.96,107.36,
3193,2020,https://www.sports-reference.com//cbb/schools/central-connecticut-state/2020.html,Central Connecticut State,31,0.129,0,70.7,0.454,-10.13,-10.2,-4.63,63.2,77.3,85.62,112.66,
3194,2020,https://www.sports-reference.com//cbb/schools/central-florida/2020.html,Central Florida,30,0.533,0,68.7,0.494,1.02,4.11,4.13,68.9,67.9,103.39,94.79,
3195,2020,https://www.sports-reference.com//cbb/schools/central-michigan/2020.html,Central Michigan,32,0.438,0,75.0,0.491,5.04,-8.43,-0.26,78.3,76.7,101.27,104.52,
3196,2020,https://www.sports-reference.com//cbb/schools/charleston-southern/2020.html,Charleston Southern,32,0.438,0,68.6,0.496,-8.08,-5.07,-6.98,68.8,72.0,91.63,108.70,
3197,2020,https://www.sports-reference.com//cbb/schools/charlotte/2020.html,Charlotte,29,0.552,0,66.6,0.516,-5.03,5.49,-1.09,66.3,64.7,98.69,96.27,
3198,2020,https://www.sports-reference.com//cbb/schools/chattanooga/2020.html,Chattanooga,33,0.606,0,68.2,0.529,0.35,0.04,-1.9,73.0,68.5,104.03,102.18,
3199,2020,https://www.sports-reference.com//cbb/schools/chicago-state/2020.html,Chicago State,29,0.138,0,70.3,0.468,-13.05,-15.15,-2.85,61.4,81.8,82.95,121.64,
3200,2020,https://www.sports-reference.com//cbb/schools/cincinnati/2020.html,Cincinnati,30,0.667,0,68.9,0.503,6.86,5.48,6.73,72.7,67.1,108.97,90.14,
3201,2020,https://www.sports-reference.com//cbb/schools/citadel/2020.html,The Citadel,30,0.2,0,75.6,0.51,-0.12,-13.7,-1.0,74.8,81.1,93.65,110.82,
3202,2020,https://www.sports-reference.com//cbb/schools/clemson/2020.html,Clemson,31,0.516,0,66.6,0.501,0.43,9.84,7.88,66.5,64.1,105.31,89.40,
3203,2020,https://www.sports-reference.com//cbb/schools/cleveland-state/2020.html,Cleveland State,32,0.344,0,68.9,0.45,-9.04,-2.12,-2.45,64.2,71.8,90.03,104.01,
3204,2020,https://www.sports-reference.com//cbb/schools/coastal-carolina/2020.html,Coastal Carolina,33,0.485,0,74.0,0.51,5.78,-6.6,-0.31,78.0,76.3,103.69,103.44,
3205,2020,https://www.sports-reference.com//cbb/schools/colgate/2020.html,Colgate,34,0.735,0,68.8,0.531,2.25,-0.78,-5.63,76.1,68.1,104.91,101.34,
3206,2020,https://www.sports-reference.com//cbb/schools/college-of-charleston/2020.html,College of Charleston,31,0.548,0,66.9,0.509,-1.23,1.75,-0.84,70.2,68.0,103.80,101.88,
3207,2020,https://www.sports-reference.com//cbb/schools/colorado-state/2020.html,Colorado State,32,0.625,0,69.7,0.541,7.08,-0.38,3.96,75.5,72.1,108.90,98.09,
3208,2020,https://www.sports-reference.com//cbb/schools/colorado/2020.html,Colorado,32,0.656,0,68.2,0.505,6.0,8.91,8.31,70.9,64.3,110.26,87.87,
3209,2020,https://www.sports-reference.com//cbb/schools/columbia/2020.html,Columbia,30,0.2,0,69.6,0.465,-5.06,-5.14,-2.5,66.3,72.7,92.55,105.35,
3210,2020,https://www.sports-reference.com//cbb/schools/connecticut/2020.html,Connecticut,31,0.613,0,69.0,0.478,6.46,4.69,5.34,72.8,67.0,108.23,90.68,
3211,2020,https://www.sports-reference.com//cbb/schools/coppin-state/2020.html,Coppin State,31,0.355,0,74.4,0.459,-5.87,-8.49,-8.27,68.0,74.1,85.95,104.35,
3212,2020,https://www.sports-reference.com//cbb/schools/cornell/2020.html,Cornell,27,0.259,0,66.2,0.504,-4.71,-3.67,-1.85,67.3,70.8,98.80,110.02,
3213,2020,https://www.sports-reference.com//cbb/schools/creighton/2020.html,Creighton,31,0.774,0,70.0,0.553,11.95,5.29,9.61,78.3,69.7,118.51,93.25,7
3214,2020,https://www.sports-reference.com//cbb/schools/dartmouth/2020.html,Dartmouth,29,0.414,0,66.6,0.506,-7.62,3.45,-3.2,65.3,64.6,94.26,98.91,
3215,2020,https://www.sports-reference.com//cbb/schools/davidson/2020.html,Davidson,30,0.533,0,65.4,0.534,4.96,3.89,3.62,72.7,67.5,112.95,98.12,
3216,2020,https://www.sports-reference.com//cbb/schools/dayton/2020.html,Dayton,31,0.935,0,67.9,0.597,11.64,7.53,3.69,80.0,64.5,119.36,90.07,3
3217,2020,https://www.sports-reference.com//cbb/schools/delaware-state/2020.html,Delaware State,32,0.188,0,76.3,0.473,-1.78,-19.09,-9.54,73.4,83.0,90.16,116.61,
3218,2020,https://www.sports-reference.com//cbb/schools/delaware/2020.html,Delaware,33,0.667,0,68.6,0.549,1.33,-2.86,-3.84,74.3,70.7,103.57,104.21,
3219,2020,https://www.sports-reference.com//cbb/schools/denver/2020.html,Denver,31,0.226,0,71.6,0.491,-3.32,-6.74,-1.99,68.9,76.1,93.45,105.65,
3220,2020,https://www.sports-reference.com//cbb/schools/depaul/2020.html,DePaul,32,0.5,0,71.7,0.484,3.78,3.85,8.95,70.7,71.1,103.47,91.39,
3221,2020,https://www.sports-reference.com//cbb/schools/detroit-mercy/2020.html,Detroit Mercy,31,0.258,0,70.6,0.462,-1.62,-8.25,-1.9,70.2,78.1,97.75,109.79,
3222,2020,https://www.sports-reference.com//cbb/schools/drake/2020.html,Drake,34,0.588,0,68.0,0.524,-1.18,1.61,0.61,69.4,67.7,101.67,99.37,
3223,2020,https://www.sports-reference.com//cbb/schools/drexel/2020.html,Drexel,33,0.424,0,67.9,0.506,-3.08,-2.31,-2.2,68.3,70.4,98.37,105.06,
3224,2020,https://www.sports-reference.com//cbb/schools/duke/2020.html,Duke,31,0.806,0,72.9,0.526,15.97,6.58,8.0,82.5,68.0,117.58,84.69,11
3225,2020,https://www.sports-reference.com//cbb/schools/duquesne/2020.html,Duquesne,30,0.7,0,67.8,0.512,2.92,3.85,1.67,71.5,66.4,106.24,94.81,
3226,2020,https://www.sports-reference.com//cbb/schools/east-carolina/2020.html,East Carolina,31,0.355,0,70.7,0.467,0.37,-2.65,1.82,68.1,72.2,99.14,101.20,
3227,2020,https://www.sports-reference.com//cbb/schools/east-tennessee-state/2020.html,East Tennessee State,34,0.882,0,68.2,0.542,1.1,6.53,-1.82,76.3,63.1,107.43,94.69,
3228,2020,https://www.sports-reference.com//cbb/schools/eastern-illinois/2020.html,Eastern Illinois,32,0.531,0,70.9,0.513,-2.55,-2.53,-7.41,74.3,69.2,96.34,102.25,
3229,2020,https://www.sports-reference.com//cbb/schools/eastern-kentucky/2020.html,Eastern Kentucky,33,0.485,0,76.2,0.476,-0.65,-8.52,-4.46,74.7,75.4,93.46,104.34,
3230,2020,https://www.sports-reference.com//cbb/schools/eastern-michigan/2020.html,Eastern Michigan,32,0.5,0,68.1,0.479,-8.64,5.52,0.95,64.9,64.1,92.59,94.93,
3231,2020,https://www.sports-reference.com//cbb/schools/eastern-washington/2020.html,Eastern Washington,31,0.742,0,74.3,0.532,6.88,-4.87,-1.81,80.9,72.9,103.59,99.74,
3232,2020,https://www.sports-reference.com//cbb/schools/elon/2020.html,Elon,34,0.382,0,67.3,0.506,-4.7,-3.11,-2.03,68.7,71.7,98.05,107.71,
3233,2020,https://www.sports-reference.com//cbb/schools/evansville/2020.html,Evansville,32,0.281,0,67.9,0.49,-3.11,-3.93,0.61,67.2,74.0,96.20,105.47,
3234,2020,https://www.sports-reference.com//cbb/schools/fairfield/2020.html,Fairfield,32,0.375,0,63.6,0.431,-13.78,4.13,-4.81,58.0,62.9,87.59,100.58,
3235,2020,https://www.sports-reference.com//cbb/schools/fairleigh-dickinson/2020.html,Fairleigh Dickinson,30,0.367,0,69.3,0.516,-1.19,-8.76,-5.87,72.2,74.5,99.33,112.34,
3236,2020,https://www.sports-reference.com//cbb/schools/florida-am/2020.html,Florida A&M,27,0.444,0,70.8,0.454,-5.99,-6.18,-6.24,67.6,73.5,90.43,105.64,
3237,2020,https://www.sports-reference.com//cbb/schools/florida-atlantic/2020.html,Florida Atlantic,32,0.531,0,70.2,0.495,-1.4,-0.26,-1.25,71.1,69.4,98.90,99.75,
3238,2020,https://www.sports-reference.com//cbb/schools/florida-gulf-coast/2020.html,Florida Gulf Coast,32,0.313,0,66.8,0.476,-10.27,0.01,-4.3,61.8,66.3,89.21,102.59,
3239,2020,https://www.sports-reference.com//cbb/schools/florida-international/2020.html,Florida International,32,0.594,0,73.9,0.529,4.6,-3.71,-1.0,76.7,72.5,102.50,100.07,
3240,2020,https://www.sports-reference.com//cbb/schools/florida-state/2020.html,Florida State,31,0.839,0,69.7,0.519,10.06,7.22,7.64,75.4,65.7,112.43,86.94,4
3241,2020,https://www.sports-reference.com//cbb/schools/florida/2020.html,Florida,31,0.613,0,66.3,0.521,5.08,9.86,9.1,71.9,66.0,113.49,90.97,
3242,2020,https://www.sports-reference.com//cbb/schools/fordham/2020.html,Fordham,31,0.29,0,65.2,0.45,-11.81,8.23,-0.45,58.6,61.7,89.21,93.42,
3243,2020,https://www.sports-reference.com//cbb/schools/fresno-state/2020.html,Fresno State,30,0.367,0,65.3,0.502,-1.21,3.28,3.39,69.2,68.9,105.20,100.72,
3244,2020,https://www.sports-reference.com//cbb/schools/furman/2020.html,Furman,32,0.781,0,69.3,0.556,3.58,3.22,-1.55,76.8,66.3,106.38,95.32,
3245,2020,https://www.sports-reference.com//cbb/schools/gardner-webb/2020.html,Gardner-Webb,32,0.5,0,67.7,0.518,-2.45,-3.11,-5.83,72.4,71.0,98.31,104.64,
